,location,target_end_date,value,target_type
2849,26,2021-01-02,20657.0,wk ahead inc case
2850,26,2021-01-09,23775.0,wk ahead inc case
2851,26,2021-01-16,18812.0,wk ahead inc case
2852,26,2021-01-23,14591.0,wk ahead inc case
2853,26,2021-01-30,12998.0,wk ahead inc case
2854,26,2021-02-06,10238.0,wk ahead inc case
2855,26,2021-02-13,7925.0,wk ahead inc case
2856,26,2021-02-20,7049.0,wk ahead inc case
2857,26,2021-02-27,9085.0,wk ahead inc case
2858,26,2021-03-06,10341.0,wk ahead inc case
2859,26,2021-03-13,13687.0,wk ahead inc case
2860,26,2021-03-20,20691.0,wk ahead inc case
2861,26,2021-03-27,32339.0,wk ahead inc case
2862,26,2021-04-03,45062.0,wk ahead inc case
2863,26,2021-04-10,51409.0,wk ahead inc case
2864,26,2021-04-17,53161.0,wk ahead inc case
2865,26,2021-04-24,37999.0,wk ahead inc case
2866,26,2021-05-01,28217.0,wk ahead inc case
2867,26,2021-05-08,21599.0,wk ahead inc case
2868,26,2021-05-15,14288.0,wk ahead inc case
2869,26,2021-05-22,10056.0,wk ahead inc case
2870,26,2021-05-29,5471.0,wk ahead inc case
2871,26,2021-06-05,2979.0,wk ahead inc case
2872,26,2021-06-12,2034.0,wk ahead inc case
2873,26,2021-06-19,1154.0,wk ahead inc case
2874,26,2021-06-26,1135.0,wk ahead inc case
2875,26,2021-07-03,1262.0,wk ahead inc case
2876,26,2021-07-10,1363.0,wk ahead inc case
2877,26,2021-07-17,1682.0,wk ahead inc case
2878,26,2021-07-24,2921.0,wk ahead inc case
2879,26,2021-07-31,4743.0,wk ahead inc case
2880,26,2021-08-07,7483.0,wk ahead inc case
2881,26,2021-08-14,10021.0,wk ahead inc case
2882,26,2021-08-21,12030.0,wk ahead inc case
2883,26,2021-08-28,14020.0,wk ahead inc case
2884,26,2021-09-04,16252.0,wk ahead inc case
2885,26,2021-09-11,17224.0,wk ahead inc case
2886,26,2021-09-18,21418.0,wk ahead inc case
2887,26,2021-09-25,22990.0,wk ahead inc case
2888,26,2021-10-02,26703.0,wk ahead inc case
2889,26,2021-10-09,29474.0,wk ahead inc case
2890,26,2021-10-16,30601.0,wk ahead inc case
2891,26,2021-10-23,27213.0,wk ahead inc case
2892,26,2021-10-30,27891.0,wk ahead inc case
2893,26,2021-11-06,34409.0,wk ahead inc case
2894,26,2021-11-13,37045.0,wk ahead inc case
2895,26,2021-11-20,61373.0,wk ahead inc case
2896,26,2021-11-27,38732.0,wk ahead inc case
2897,26,2021-12-04,69966.0,wk ahead inc case
2898,26,2021-12-11,50161.0,wk ahead inc case
2899,26,2021-12-18,46387.0,wk ahead inc case
2900,26,2021-12-25,31306.0,wk ahead inc case
2901,26,2022-01-01,64505.0,wk ahead inc case
2902,26,2022-01-08,144508.0,wk ahead inc case
2903,26,2022-01-15,127114.0,wk ahead inc case
2904,26,2022-01-22,138048.0,wk ahead inc case
2905,26,2022-01-29,108850.0,wk ahead inc case
2906,26,2022-02-05,58386.0,wk ahead inc case
2907,26,2022-02-12,29102.0,wk ahead inc case
2908,26,2022-02-19,17768.0,wk ahead inc case
2909,26,2022-02-26,14712.0,wk ahead inc case
2910,26,2022-03-05,7669.0,wk ahead inc case
2911,26,2022-03-12,5833.0,wk ahead inc case
2912,26,2022-03-19,6620.0,wk ahead inc case
2913,26,2022-03-26,5689.0,wk ahead inc case
2914,26,2022-04-02,5413.0,wk ahead inc case
2915,26,2022-04-09,3735.0,wk ahead inc case
2916,26,2022-04-16,7706.0,wk ahead inc case
2917,27,2020-01-25,0.0,wk ahead inc case
2918,27,2020-02-01,0.0,wk ahead inc case
2919,27,2020-02-08,0.0,wk ahead inc case
2920,27,2020-02-15,0.0,wk ahead inc case
2921,27,2020-02-22,0.0,wk ahead inc case
2922,27,2020-02-29,0.0,wk ahead inc case
2923,27,2020-03-07,1.0,wk ahead inc case
2924,27,2020-03-14,20.0,wk ahead inc case
2925,27,2020-03-21,113.0,wk ahead inc case
2926,27,2020-03-28,307.0,wk ahead inc case
2927,27,2020-04-04,424.0,wk ahead inc case
2928,27,2020-04-11,562.0,wk ahead inc case
2929,27,2020-04-18,782.0,wk ahead inc case
2930,27,2020-04-25,1237.0,wk ahead inc case
2931,27,2020-05-02,2786.0,wk ahead inc case
2932,27,2020-05-09,4558.0,wk ahead inc case
2933,27,2020-05-16,4179.0,wk ahead inc case
2934,27,2020-05-23,4876.0,wk ahead inc case
2935,27,2020-05-30,4345.0,wk ahead inc case
2936,27,2020-06-06,3311.0,wk ahead inc case
2937,27,2020-06-13,2671.0,wk ahead inc case
2938,27,2020-06-20,2295.0,wk ahead inc case
2939,27,2020-06-27,2566.0,wk ahead inc case
2940,27,2020-07-04,2591.0,wk ahead inc case
2941,27,2020-07-11,3947.0,wk ahead inc case
2942,27,2020-07-18,3899.0,wk ahead inc case
2943,27,2020-07-25,4821.0,wk ahead inc case
2944,27,2020-08-01,4897.0,wk ahead inc case
2945,27,2020-08-08,4913.0,wk ahead inc case
2946,27,2020-08-15,4312.0,wk ahead inc case
2947,27,2020-08-22,4454.0,wk ahead inc case
2948,27,2020-08-29,5390.0,wk ahead inc case
2949,27,2020-09-05,5623.0,wk ahead inc case
2950,27,2020-09-12,3708.0,wk ahead inc case
2951,27,2020-09-19,5133.0,wk ahead inc case
2952,27,2020-09-26,6938.0,wk ahead inc case
2953,27,2020-10-03,7128.0,wk ahead inc case
2954,27,2020-10-10,8041.0,wk ahead inc case
2955,27,2020-10-17,10262.0,wk ahead inc case
2956,27,2020-10-24,11032.0,wk ahead inc case
2957,27,2020-10-31,16350.0,wk ahead inc case
2958,27,2020-11-07,26482.0,wk ahead inc case
2959,27,2020-11-14,41074.0,wk ahead inc case
2960,27,2020-11-21,46924.0,wk ahead inc case
2961,27,2020-11-28,41071.0,wk ahead inc case
2962,27,2020-12-05,41258.0,wk ahead inc case
2963,27,2020-12-12,30117.0,wk ahead inc case
2964,27,2020-12-19,19237.0,wk ahead inc case
2965,27,2020-12-26,11910.0,wk ahead inc case
2966,27,2021-01-02,11287.0,wk ahead inc case
2967,27,2021-01-09,16581.0,wk ahead inc case
2968,27,2021-01-16,10634.0,wk ahead inc case
2969,27,2021-01-23,8761.0,wk ahead inc case
2970,27,2021-01-30,7011.0,wk ahead inc case
2971,27,2021-02-06,6398.0,wk ahead inc case
2972,27,2021-02-13,5574.0,wk ahead inc case
2973,27,2021-02-20,5366.0,wk ahead inc case
2974,27,2021-02-27,5633.0,wk ahead inc case
2975,27,2021-03-06,5326.0,wk ahead inc case
2976,27,2021-03-13,7279.0,wk ahead inc case
2977,27,2021-03-20,7878.0,wk ahead inc case
2978,27,2021-03-27,9560.0,wk ahead inc case
2979,27,2021-04-03,12434.0,wk ahead inc case
2980,27,2021-04-10,14010.0,wk ahead inc case
2981,27,2021-04-17,14259.0,wk ahead inc case
2982,27,2021-04-24,12151.0,wk ahead inc case
2983,27,2021-05-01,10837.0,wk ahead inc case
2984,27,2021-05-08,9435.0,wk ahead inc case
2985,27,2021-05-15,6663.0,wk ahead inc case
2986,27,2021-05-22,4705.0,wk ahead inc case
2987,27,2021-05-29,2778.0,wk ahead inc case
2988,27,2021-06-05,1323.0,wk ahead inc case
2989,27,2021-06-12,1186.0,wk ahead inc case
2990,27,2021-06-19,792.0,wk ahead inc case
2991,27,2021-06-26,634.0,wk ahead inc case
2992,27,2021-07-03,620.0,wk ahead inc case
2993,27,2021-07-10,637.0,wk ahead inc case
2994,27,2021-07-17,1227.0,wk ahead inc case
2995,27,2021-07-24,1863.0,wk ahead inc case
2996,27,2021-07-31,3314.0,wk ahead inc case
2997,27,2021-08-07,5087.0,wk ahead inc case
2998,27,2021-08-14,7063.0,wk ahead inc case
2999,27,2021-08-21,8705.0,wk ahead inc case
3000,27,2021-08-28,10634.0,wk ahead inc case
3001,27,2021-09-04,11228.0,wk ahead inc case
3002,27,2021-09-11,11078.0,wk ahead inc case
3003,27,2021-09-18,15117.0,wk ahead inc case
3004,27,2021-09-25,15569.0,wk ahead inc case
3005,27,2021-10-02,17608.0,wk ahead inc case
3006,27,2021-10-09,20856.0,wk ahead inc case
3007,27,2021-10-16,19755.0,wk ahead inc case
3008,27,2021-10-23,14845.0,wk ahead inc case
3009,27,2021-10-30,17304.0,wk ahead inc case
3010,27,2021-11-06,27458.0,wk ahead inc case
3011,27,2021-11-13,26617.0,wk ahead inc case
3012,27,2021-11-20,29578.0,wk ahead inc case
3013,27,2021-11-27,24026.0,wk ahead inc case
3014,27,2021-12-04,31702.0,wk ahead inc case
3015,27,2021-12-11,29848.0,wk ahead inc case
3016,27,2021-12-18,22504.0,wk ahead inc case
3017,27,2021-12-25,16941.0,wk ahead inc case
3018,27,2022-01-01,25988.0,wk ahead inc case
3019,27,2022-01-08,41853.0,wk ahead inc case
3020,27,2022-01-15,74181.0,wk ahead inc case
3021,27,2022-01-22,78488.0,wk ahead inc case
3022,27,2022-01-29,92931.0,wk ahead inc case
3023,27,2022-02-05,49393.0,wk ahead inc case
3024,27,2022-02-12,29343.0,wk ahead inc case
3025,27,2022-02-19,16261.0,wk ahead inc case
3026,27,2022-02-26,7835.0,wk ahead inc case
3027,27,2022-03-05,5314.0,wk ahead inc case
3028,27,2022-03-12,4058.0,wk ahead inc case
3029,27,2022-03-19,2744.0,wk ahead inc case
3030,27,2022-03-26,2657.0,wk ahead inc case
3031,27,2022-04-02,2819.0,wk ahead inc case
3032,27,2022-04-09,3136.0,wk ahead inc case
3033,27,2022-04-16,4413.0,wk ahead inc case
3034,29,2020-01-25,0.0,wk ahead inc case
3035,29,2020-02-01,0.0,wk ahead inc case
3036,29,2020-02-08,0.0,wk ahead inc case
3037,29,2020-02-15,0.0,wk ahead inc case
3038,29,2020-02-22,0.0,wk ahead inc case
3039,29,2020-02-29,0.0,wk ahead inc case
3040,29,2020-03-07,1.0,wk ahead inc case
3041,29,2020-03-14,6.0,wk ahead inc case
3042,29,2020-03-21,111.0,wk ahead inc case
3043,29,2020-03-28,859.0,wk ahead inc case
3044,29,2020-04-04,1652.0,wk ahead inc case
3045,29,2020-04-11,1827.0,wk ahead inc case
3046,29,2020-04-18,1328.0,wk ahead inc case
3047,29,2020-04-25,1402.0,wk ahead inc case
3048,29,2020-05-02,1434.0,wk ahead inc case
3049,29,2020-05-09,1396.0,wk ahead inc case
3050,29,2020-05-16,1074.0,wk ahead inc case
3051,29,2020-05-23,1083.0,wk ahead inc case
3052,29,2020-05-30,1227.0,wk ahead inc case
3053,29,2020-06-06,1639.0,wk ahead inc case
3054,29,2020-06-13,1179.0,wk ahead inc case
3055,29,2020-06-20,1904.0,wk ahead inc case
3056,29,2020-06-27,2813.0,wk ahead inc case
3057,29,2020-07-04,3212.0,wk ahead inc case
3058,29,2020-07-11,4287.0,wk ahead inc case
3059,29,2020-07-18,5234.0,wk ahead inc case
3060,29,2020-07-25,8366.0,wk ahead inc case
3061,29,2020-08-01,10564.0,wk ahead inc case
3062,29,2020-08-08,6366.0,wk ahead inc case
3063,29,2020-08-15,9124.0,wk ahead inc case
3064,29,2020-08-22,8136.0,wk ahead inc case
3065,29,2020-08-29,8482.0,wk ahead inc case
3066,29,2020-09-05,10260.0,wk ahead inc case
3067,29,2020-09-12,9565.0,wk ahead inc case
3068,29,2020-09-19,11056.0,wk ahead inc case
3069,29,2020-09-26,11323.0,wk ahead inc case
3070,29,2020-10-03,9630.0,wk ahead inc case
3071,29,2020-10-10,13673.0,wk ahead inc case
3072,29,2020-10-17,12053.0,wk ahead inc case
3073,29,2020-10-24,13466.0,wk ahead inc case
3074,29,2020-10-31,17420.0,wk ahead inc case
3075,29,2020-11-07,24574.0,wk ahead inc case
3076,29,2020-11-14,36685.0,wk ahead inc case
3077,29,2020-11-21,31451.0,wk ahead inc case
3078,29,2020-11-28,28322.0,wk ahead inc case
3079,29,2020-12-05,30183.0,wk ahead inc case
3080,29,2020-12-12,30266.0,wk ahead inc case
3081,29,2020-12-19,26712.0,wk ahead inc case
3082,29,2020-12-26,21078.0,wk ahead inc case
3083,29,2021-01-02,25964.0,wk ahead inc case
3084,29,2021-01-09,29230.0,wk ahead inc case
3085,29,2021-01-16,22249.0,wk ahead inc case
3086,29,2021-01-23,16608.0,wk ahead inc case
3087,29,2021-01-30,15076.0,wk ahead inc case
3088,29,2021-02-06,11842.0,wk ahead inc case
3089,29,2021-02-13,7580.0,wk ahead inc case
3090,29,2021-02-20,5728.0,wk ahead inc case
3091,29,2021-02-27,5924.0,wk ahead inc case
3092,29,2021-03-06,4217.0,wk ahead inc case
3093,29,2021-03-13,3667.0,wk ahead inc case
3094,29,2021-03-20,4339.0,wk ahead inc case
3095,29,2021-03-27,4807.0,wk ahead inc case
3096,29,2021-04-03,4037.0,wk ahead inc case
3097,29,2021-04-10,4455.0,wk ahead inc case
3098,29,2021-04-17,-4584.0,wk ahead inc case
3099,29,2021-04-24,4571.0,wk ahead inc case
3100,29,2021-05-01,4554.0,wk ahead inc case
3101,29,2021-05-08,4071.0,wk ahead inc case
3102,29,2021-05-15,3103.0,wk ahead inc case
3103,29,2021-05-22,3039.0,wk ahead inc case
3104,29,2021-05-29,3175.0,wk ahead inc case
3105,29,2021-06-05,2895.0,wk ahead inc case
3106,29,2021-06-12,3582.0,wk ahead inc case
3107,29,2021-06-19,4454.0,wk ahead inc case
3108,29,2021-06-26,5466.0,wk ahead inc case
3109,29,2021-07-03,6012.0,wk ahead inc case
3110,29,2021-07-10,10089.0,wk ahead inc case
3111,29,2021-07-17,13393.0,wk ahead inc case
3112,29,2021-07-24,16755.0,wk ahead inc case
3113,29,2021-07-31,17826.0,wk ahead inc case
3114,29,2021-08-07,20031.0,wk ahead inc case
3115,29,2021-08-14,19345.0,wk ahead inc case
3116,29,2021-08-21,16828.0,wk ahead inc case
3117,29,2021-08-28,16314.0,wk ahead inc case
3118,29,2021-09-04,16191.0,wk ahead inc case
3119,29,2021-09-11,14755.0,wk ahead inc case
3120,29,2021-09-18,15323.0,wk ahead inc case
3121,29,2021-09-25,12741.0,wk ahead inc case
3122,29,2021-10-02,11007.0,wk ahead inc case
3123,29,2021-10-09,9262.0,wk ahead inc case
3124,29,2021-10-16,7763.0,wk ahead inc case
3125,29,2021-10-23,6788.0,wk ahead inc case
3126,29,2021-10-30,6661.0,wk ahead inc case
3127,29,2021-11-06,7514.0,wk ahead inc case
3128,29,2021-11-13,9544.0,wk ahead inc case
3129,29,2021-11-20,19322.0,wk ahead inc case
3130,29,2021-11-27,6971.0,wk ahead inc case
3131,29,2021-12-04,22051.0,wk ahead inc case
3132,29,2021-12-11,20205.0,wk ahead inc case
3133,29,2021-12-18,20018.0,wk ahead inc case
3134,29,2021-12-25,15642.0,wk ahead inc case
3135,29,2022-01-01,32635.0,wk ahead inc case
3136,29,2022-01-08,85701.0,wk ahead inc case
3137,29,2022-01-15,86309.0,wk ahead inc case
3138,29,2022-01-22,80483.0,wk ahead inc case
3139,29,2022-01-29,61476.0,wk ahead inc case
3140,29,2022-02-05,31905.0,wk ahead inc case
3141,29,2022-02-12,19824.0,wk ahead inc case
3142,29,2022-02-19,14031.0,wk ahead inc case
3143,29,2022-02-26,7200.0,wk ahead inc case
3144,29,2022-03-05,4539.0,wk ahead inc case
3145,29,2022-03-12,3169.0,wk ahead inc case
3146,29,2022-03-19,1973.0,wk ahead inc case
3147,29,2022-03-26,4007.0,wk ahead inc case
3148,29,2022-04-02,2601.0,wk ahead inc case
3149,29,2022-04-09,1146.0,wk ahead inc case
3150,29,2022-04-16,792.0,wk ahead inc case
3151,69,2020-02-22,0.0,wk ahead inc case
3152,69,2020-02-29,0.0,wk ahead inc case
3153,69,2020-03-07,0.0,wk ahead inc case
3154,69,2020-03-14,0.0,wk ahead inc case
3155,69,2020-03-21,0.0,wk ahead inc case
3156,69,2020-03-28,0.0,wk ahead inc case
3157,69,2020-04-04,8.0,wk ahead inc case
3158,69,2020-04-11,3.0,wk ahead inc case
3159,69,2020-04-18,3.0,wk ahead inc case
3160,69,2020-04-25,0.0,wk ahead inc case
3161,69,2020-05-02,0.0,wk ahead inc case
3162,69,2020-05-09,1.0,wk ahead inc case
3163,69,2020-05-16,4.0,wk ahead inc case
3164,69,2020-05-23,3.0,wk ahead inc case
3165,69,2020-05-30,0.0,wk ahead inc case
3166,69,2020-06-06,4.0,wk ahead inc case
3167,69,2020-06-13,4.0,wk ahead inc case
3168,69,2020-06-20,0.0,wk ahead inc case
3169,69,2020-06-27,0.0,wk ahead inc case
3170,69,2020-07-04,1.0,wk ahead inc case
3171,69,2020-07-11,0.0,wk ahead inc case
3172,69,2020-07-18,6.0,wk ahead inc case
3173,69,2020-07-25,1.0,wk ahead inc case
3174,69,2020-08-01,4.0,wk ahead inc case
3175,69,2020-08-08,5.0,wk ahead inc case
3176,69,2020-08-15,3.0,wk ahead inc case
3177,69,2020-08-22,4.0,wk ahead inc case
3178,69,2020-08-29,0.0,wk ahead inc case
3179,69,2020-09-05,3.0,wk ahead inc case
3180,69,2020-09-12,2.0,wk ahead inc case
3181,69,2020-09-19,3.0,wk ahead inc case
3182,69,2020-09-26,7.0,wk ahead inc case
3183,69,2020-10-03,4.0,wk ahead inc case
3184,69,2020-10-10,2.0,wk ahead inc case
3185,69,2020-10-17,5.0,wk ahead inc case
3186,69,2020-10-24,8.0,wk ahead inc case
3187,69,2020-10-31,4.0,wk ahead inc case
3188,69,2020-11-07,6.0,wk ahead inc case
3189,69,2020-11-14,2.0,wk ahead inc case
3190,69,2020-11-21,3.0,wk ahead inc case
3191,69,2020-11-28,1.0,wk ahead inc case
3192,69,2020-12-05,2.0,wk ahead inc case
3193,69,2020-12-12,7.0,wk ahead inc case
3194,69,2020-12-19,2.0,wk ahead inc case
3195,69,2020-12-26,7.0,wk ahead inc case
3196,69,2021-01-02,0.0,wk ahead inc case
3197,69,2021-01-09,3.0,wk ahead inc case
3198,69,2021-01-16,3.0,wk ahead inc case
3199,69,2021-01-23,1.0,wk ahead inc case
3200,69,2021-01-30,3.0,wk ahead inc case
3201,69,2021-02-06,1.0,wk ahead inc case
3202,69,2021-02-13,1.0,wk ahead inc case
3203,69,2021-02-20,1.0,wk ahead inc case
3204,69,2021-02-27,8.0,wk ahead inc case
3205,69,2021-03-06,1.0,wk ahead inc case
3206,69,2021-03-13,3.0,wk ahead inc case
3207,69,2021-03-20,10.0,wk ahead inc case
3208,69,2021-03-27,2.0,wk ahead inc case
3209,69,2021-04-03,0.0,wk ahead inc case
3210,69,2021-04-10,1.0,wk ahead inc case
3211,69,2021-04-17,2.0,wk ahead inc case
3212,69,2021-04-24,2.0,wk ahead inc case
3213,69,2021-05-01,4.0,wk ahead inc case
3214,69,2021-05-08,1.0,wk ahead inc case
3215,69,2021-05-15,3.0,wk ahead inc case
3216,69,2021-05-22,9.0,wk ahead inc case
3217,69,2021-05-29,2.0,wk ahead inc case
3218,69,2021-06-05,0.0,wk ahead inc case
3219,69,2021-06-12,0.0,wk ahead inc case
3220,69,2021-06-19,0.0,wk ahead inc case
3221,69,2021-06-26,0.0,wk ahead inc case
3222,69,2021-07-03,0.0,wk ahead inc case
3223,69,2021-07-10,2.0,wk ahead inc case
3224,69,2021-07-17,2.0,wk ahead inc case
3225,69,2021-07-24,1.0,wk ahead inc case
3226,69,2021-07-31,2.0,wk ahead inc case
3227,69,2021-08-07,16.0,wk ahead inc case
3228,69,2021-08-14,8.0,wk ahead inc case
3229,69,2021-08-21,10.0,wk ahead inc case
3230,69,2021-08-28,10.0,wk ahead inc case
3231,69,2021-09-04,9.0,wk ahead inc case
3232,69,2021-09-11,7.0,wk ahead inc case
3233,69,2021-09-18,8.0,wk ahead inc case
3234,69,2021-09-25,8.0,wk ahead inc case
3235,69,2021-10-02,4.0,wk ahead inc case
3236,69,2021-10-09,7.0,wk ahead inc case
3237,69,2021-10-16,5.0,wk ahead inc case
3238,69,2021-10-23,8.0,wk ahead inc case
3239,69,2021-10-30,17.0,wk ahead inc case
3240,69,2021-11-06,43.0,wk ahead inc case
3241,69,2021-11-13,34.0,wk ahead inc case
3242,69,2021-11-20,73.0,wk ahead inc case
3243,69,2021-11-27,235.0,wk ahead inc case
3244,69,2021-12-04,490.0,wk ahead inc case
3245,69,2021-12-11,592.0,wk ahead inc case
3246,69,2021-12-18,547.0,wk ahead inc case
3247,69,2021-12-25,498.0,wk ahead inc case
3248,69,2022-01-01,468.0,wk ahead inc case
3249,69,2022-01-08,311.0,wk ahead inc case
3250,69,2022-01-15,307.0,wk ahead inc case
3251,69,2022-01-22,303.0,wk ahead inc case
3252,69,2022-01-29,564.0,wk ahead inc case
3253,69,2022-02-05,1119.0,wk ahead inc case
3254,69,2022-02-12,1462.0,wk ahead inc case
3255,69,2022-02-19,958.0,wk ahead inc case
3256,69,2022-02-26,1223.0,wk ahead inc case
3257,69,2022-03-05,540.0,wk ahead inc case
3258,69,2022-03-12,305.0,wk ahead inc case
3259,69,2022-03-19,310.0,wk ahead inc case
3260,69,2022-03-26,333.0,wk ahead inc case
3261,69,2022-04-02,131.0,wk ahead inc case
3262,69,2022-04-09,5.0,wk ahead inc case
3263,69,2022-04-16,45.0,wk ahead inc case
3264,28,2020-01-25,0.0,wk ahead inc case
3265,28,2020-02-01,0.0,wk ahead inc case
3266,28,2020-02-08,0.0,wk ahead inc case
3267,28,2020-02-15,0.0,wk ahead inc case
3268,28,2020-02-22,0.0,wk ahead inc case
3269,28,2020-02-29,0.0,wk ahead inc case
3270,28,2020-03-07,0.0,wk ahead inc case
3271,28,2020-03-14,6.0,wk ahead inc case
3272,28,2020-03-21,134.0,wk ahead inc case
3273,28,2020-03-28,523.0,wk ahead inc case
3274,28,2020-04-04,792.0,wk ahead inc case
3275,28,2020-04-11,1187.0,wk ahead inc case
3276,28,2020-04-18,1332.0,wk ahead inc case
3277,28,2020-04-25,1744.0,wk ahead inc case
3278,28,2020-05-02,1723.0,wk ahead inc case
3279,28,2020-05-09,1937.0,wk ahead inc case
3280,28,2020-05-16,1745.0,wk ahead inc case
3281,28,2020-05-23,1882.0,wk ahead inc case
3282,28,2020-05-30,2224.0,wk ahead inc case
3283,28,2020-06-06,1810.0,wk ahead inc case
3284,28,2020-06-13,2309.0,wk ahead inc case
3285,28,2020-06-20,1293.0,wk ahead inc case
3286,28,2020-06-27,4890.0,wk ahead inc case
3287,28,2020-07-04,5143.0,wk ahead inc case
3288,28,2020-07-11,4745.0,wk ahead inc case
3289,28,2020-07-18,6427.0,wk ahead inc case
3290,28,2020-07-25,9135.0,wk ahead inc case
3291,28,2020-08-01,8900.0,wk ahead inc case
3292,28,2020-08-08,6765.0,wk ahead inc case
3293,28,2020-08-15,5109.0,wk ahead inc case
3294,28,2020-08-22,5513.0,wk ahead inc case
3295,28,2020-08-29,4761.0,wk ahead inc case
3296,28,2020-09-05,4449.0,wk ahead inc case
3297,28,2020-09-12,3142.0,wk ahead inc case
3298,28,2020-09-19,3467.0,wk ahead inc case
3299,28,2020-09-26,3590.0,wk ahead inc case
3300,28,2020-10-03,3490.0,wk ahead inc case
3301,28,2020-10-10,4471.0,wk ahead inc case
3302,28,2020-10-17,5368.0,wk ahead inc case
3303,28,2020-10-24,5082.0,wk ahead inc case
3304,28,2020-10-31,5072.0,wk ahead inc case
3305,28,2020-11-07,5725.0,wk ahead inc case
3306,28,2020-11-14,7455.0,wk ahead inc case
3307,28,2020-11-21,9061.0,wk ahead inc case
3308,28,2020-11-28,7539.0,wk ahead inc case
3309,28,2020-12-05,13518.0,wk ahead inc case
3310,28,2020-12-12,14489.0,wk ahead inc case
3311,28,2020-12-19,14164.0,wk ahead inc case
3312,28,2020-12-26,12912.0,wk ahead inc case
3313,28,2021-01-02,15254.0,wk ahead inc case
3314,28,2021-01-09,16591.0,wk ahead inc case
3315,28,2021-01-16,14001.0,wk ahead inc case
3316,28,2021-01-23,12154.0,wk ahead inc case
3317,28,2021-01-30,11167.0,wk ahead inc case
3318,28,2021-02-06,6588.0,wk ahead inc case
3319,28,2021-02-13,5565.0,wk ahead inc case
3320,28,2021-02-20,3899.0,wk ahead inc case
3321,28,2021-02-27,3849.0,wk ahead inc case
3322,28,2021-03-06,3230.0,wk ahead inc case
3323,28,2021-03-13,3256.0,wk ahead inc case
3324,28,2021-03-20,2100.0,wk ahead inc case
3325,28,2021-03-27,1743.0,wk ahead inc case
3326,28,2021-04-03,1571.0,wk ahead inc case
3327,28,2021-04-10,1341.0,wk ahead inc case
3328,28,2021-04-17,1697.0,wk ahead inc case
3329,28,2021-04-24,1320.0,wk ahead inc case
3330,28,2021-05-01,1551.0,wk ahead inc case
3331,28,2021-05-08,1266.0,wk ahead inc case
3332,28,2021-05-15,1544.0,wk ahead inc case
3333,28,2021-05-22,1562.0,wk ahead inc case
3334,28,2021-05-29,1135.0,wk ahead inc case
3335,28,2021-06-05,782.0,wk ahead inc case
3336,28,2021-06-12,926.0,wk ahead inc case
